Produto,Área_negócio,Subdivisão,Data_venda,Valor_vendas,Quantidade,Gama,Gama_2,Interface,Descrição,Descrição_detalhada,Subdivisão_agrupada,No_mês,Nome_mês,No_ano,Ciclos,Produto e Descrição Detalhada
6872032,Pediatria,CLINTR,14-11-2021,"282,98",125,Gama4,Jennifer,EMN,Desc6,DescDet6,CLIN,11,Novembro,2021,3º (SET-DEZ),6872032 - DescDet6
6319300,Cardiologia,CASARE,07-02-2018,"386,78",68,Gama3,Keira,pRE,Desc8,DescDet1,CASA,2,Fevereiro,2018,1º (JAN-ABR),6319300 - DescDet1
6872032,Pediatria,CLINTR,23-10-2023,"556,84",10,Gama4,Jennifer,AeB,Desc6,DescDet6,CLIN,10,Outubro,2023,3º (SET-DEZ),6872032 - DescDet6
8687593,Cardiologia,CASARE,23-02-2020,"742,36",61,Gama5,Angelina,pAD,Desc3,DescDet4,CASA,2,Fevereiro,2020,1º (JAN-ABR),8687593 - DescDet4
5868570,Ortopedia,CASAMED,04-10-2019,"422,34",83,Gama9,Sandra,gzm,Desc6,DescDet9,CASA,10,Outubro,2019,3º (SET-DEZ),5868570 - DescDet9
2983639,Cardiologia,CASAJAR,07-05-2021,"904,99",143,Gama8,Kate,Xzo,Desc8,DescDet6,CASA,5,Maio,2021,2º (MAI-AGO),2983639 - DescDet6
9807652,Ginecologia,CLINTA,09-08-2022,"640,11",181,Gama7,Jennifer,hOY,Desc8,DescDet9,CLIN,8,Agosto,2022,2º (MAI-AGO),9807652 - DescDet9
6872032,Pediatria,CLINTR,24-02-2019,"197,02",182,Gama4,Jennifer,dfG,Desc6,DescDet6,CLIN,2,Fevereiro,2019,1º (JAN-ABR),6872032 - DescDet6
9807652,Ginecologia,CLINTA,18-08-2020,"613,41",15,Gama7,Jennifer,fuu,Desc8,DescDet9,CLIN,8,Agosto,2020,2º (MAI-AGO),9807652 - DescDet9
3322966,Pediatria,CLINTAL,01-04-2021,"524,79",80,Gama3,Scarlett,NOI,Desc2,DescDet3,CLIN,4,Abril,2021,1º (JAN-ABR),3322966 - DescDet3
2983639,Cardiologia,CASAJAR,25-01-2023,"182,16",51,Gama8,Kate,mjM,Desc8,DescDet6,CASA,1,Janeiro,2023,1º (JAN-ABR),2983639 - DescDet6
8687593,Cardiologia,CASARE,11-12-2023,"326,93",14,Gama5,Angelina,RKi,Desc3,DescDet4,CASA,12,Dezembro,2023,3º (SET-DEZ),8687593 - DescDet4
0402501,Ginecologia,CASAJAR,04-08-2020,"318,22",175,Gama1,Keira,HNA,Desc5,DescDet1,CASA,8,Agosto,2020,2º (MAI-AGO),0402501 - DescDet1
5868570,Ortopedia,CASAMED,01-06-2021,"906,62",22,Gama9,Sandra,wfz,Desc6,DescDet9,CASA,6,Junho,2021,2º (MAI-AGO),5868570 - DescDet9
3322966,Pediatria,CLINTAL,06-01-2021,"554,82",186,Gama3,Scarlett,wLO,Desc2,DescDet3,CLIN,1,Janeiro,2021,1º (JAN-ABR),3322966 - DescDet3
1713965,Pediatria,CLINTOPS,17-11-2020,"471,85",118,Gama6,Julia,xoC,Desc11,DescDet6,CLIN,11,Novembro,2020,3º (SET-DEZ),1713965 - DescDet6
2983639,Cardiologia,CASAJAR,29-04-2022,"670,21",185,Gama8,Kate,CLQ,Desc8,DescDet6,CASA,4,Abril,2022,1º (JAN-ABR),2983639 - DescDet6
2202126,Outros,CASARE,12-02-2018,"867,76",125,Gama8,Meryl,mbE,Desc9,DescDet8,CASA,2,Fevereiro,2018,1º (JAN-ABR),2202126 - DescDet8
4225258,Ginecologia,CASAJAR,17-09-2018,"710,9",84,Gama6,Scarlett,tQR,Desc7,DescDet11,CASA,9,Setembro,2018,3º (SET-DEZ),4225258 - DescDet11
3295001,Ortopedia,CLINTAL,31-10-2020,"316,06",69,Gama8,Emma,ecr,Desc2,DescDet3,CLIN,10,Outubro,2020,3º (SET-DEZ),3295001 - DescDet3
8687593,Cardiologia,CASARE,27-06-2020,"240,19",187,Gama5,Angelina,JpF,Desc3,DescDet4,CASA,6,Junho,2020,2º (MAI-AGO),8687593 - DescDet4
3295001,Ortopedia,CLINTAL,09-11-2021,"888,94",181,Gama8,Emma,WBi,Desc2,DescDet3,CLIN,11,Novembro,2021,3º (SET-DEZ),3295001 - DescDet3
3295001,Ortopedia,CLINTAL,18-03-2018,"182,46",162,Gama8,Emma,DsX,Desc2,DescDet3,CLIN,3,Março,2018,1º (JAN-ABR),3295001 - DescDet3
3322966,Pediatria,CLINTAL,05-09-2018,"995,42",24,Gama3,Scarlett,Bpd,Desc2,DescDet3,CLIN,9,Setembro,2018,3º (SET-DEZ),3322966 - DescDet3
6022768,Ortopedia,CLINTAL,02-07-2022,"545,37",129,Gama4,Charlize,xXf,Desc9,DescDet6,CLIN,7,Julho,2022,2º (MAI-AGO),6022768 - DescDet6
6525808,Outros,CLINTA,26-07-2020,"224,84",179,Gama2,Julia,PEc,Desc1,DescDet5,CLIN,7,Julho,2020,2º (MAI-AGO),6525808 - DescDet5
2983639,Cardiologia,CASAJAR,01-05-2023,"691,66",189,Gama8,Kate,OFM,Desc8,DescDet6,CASA,5,Maio,2023,2º (MAI-AGO),2983639 - DescDet6
6525808,Outros,CLINTA,27-09-2018,"480,95",173,Gama2,Julia,yYj,Desc1,DescDet5,CLIN,9,Setembro,2018,3º (SET-DEZ),6525808 - DescDet5
4225258,Ginecologia,CASAJAR,21-05-2019,"231,63",99,Gama6,Scarlett,Wkz,Desc7,DescDet11,CASA,5,Maio,2019,2º (MAI-AGO),4225258 - DescDet11
6525808,Outros,CLINTA,07-07-2023,"566,6",97,Gama2,Julia,TVV,Desc1,DescDet5,CLIN,7,Julho,2023,2º (MAI-AGO),6525808 - DescDet5
8687593,Cardiologia,CASARE,26-10-2019,"379,34",190,Gama5,Angelina,ojX,Desc3,DescDet4,CASA,10,Outubro,2019,3º (SET-DEZ),8687593 - DescDet4
6319300,Cardiologia,CASARE,24-10-2023,"584,85",32,Gama3,Keira,pRE,Desc8,DescDet1,CASA,10,Outubro,2023,3º (SET-DEZ),6319300 - DescDet1
3295001,Ortopedia,CLINTAL,16-10-2018,"337,48",73,Gama8,Emma,sCS,Desc2,DescDet3,CLIN,10,Outubro,2018,3º (SET-DEZ),3295001 - DescDet3
2983639,Cardiologia,CASAJAR,28-07-2021,"900,07",64,Gama8,Kate,qvS,Desc8,DescDet6,CASA,7,Julho,2021,2º (MAI-AGO),2983639 - DescDet6
8687593,Cardiologia,CASARE,05-04-2018,"911,48",29,Gama5,Angelina,tbO,Desc3,DescDet4,CASA,4,Abril,2018,1º (JAN-ABR),8687593 - DescDet4
4225258,Ginecologia,CASAJAR,26-11-2020,"989,65",25,Gama6,Scarlett,FOh,Desc7,DescDet11,CASA,11,Novembro,2020,3º (SET-DEZ),4225258 - DescDet11
6022768,Ortopedia,CLINTAL,28-12-2021,"548,25",61,Gama4,Charlize,KJr,Desc9,DescDet6,CLIN,12,Dezembro,2021,3º (SET-DEZ),6022768 - DescDet6
3295001,Ortopedia,CLINTAL,23-09-2023,"215,68",112,Gama8,Emma,nPk,Desc2,DescDet3,CLIN,9,Setembro,2023,3º (SET-DEZ),3295001 - DescDet3
0402501,Ginecologia,CASAJAR,08-05-2021,"102,35",16,Gama1,Keira,XMn,Desc5,DescDet1,CASA,5,Maio,2021,2º (MAI-AGO),0402501 - DescDet1
6740395,Ginecologia,CASAJAR,29-07-2023,"829,76",82,Gama1,Scarlett,RfD,Desc5,DescDet4,CASA,7,Julho,2023,2º (MAI-AGO),6740395 - DescDet4
4225258,Ginecologia,CASAJAR,29-11-2022,"720,29",135,Gama6,Scarlett,bgV,Desc7,DescDet11,CASA,11,Novembro,2022,3º (SET-DEZ),4225258 - DescDet11
3295001,Ortopedia,CLINTAL,30-03-2020,"761,17",167,Gama8,Emma,xdV,Desc2,DescDet3,CLIN,3,Março,2020,1º (JAN-ABR),3295001 - DescDet3
4225258,Ginecologia,CASAJAR,22-10-2019,"692,05",153,Gama6,Scarlett,xig,Desc7,DescDet11,CASA,10,Outubro,2019,3º (SET-DEZ),4225258 - DescDet11
1713965,Pediatria,CLINTOPS,26-03-2018,"118,71",168,Gama6,Julia,cWN,Desc11,DescDet6,CLIN,3,Março,2018,1º (JAN-ABR),1713965 - DescDet6
6319300,Cardiologia,CASARE,07-11-2018,"452,01",190,Gama3,Keira,uSq,Desc8,DescDet1,CASA,11,Novembro,2018,3º (SET-DEZ),6319300 - DescDet1
4225258,Ginecologia,CASAJAR,01-09-2022,"144,67",81,Gama6,Scarlett,GgQ,Desc7,DescDet11,CASA,9,Setembro,2022,3º (SET-DEZ),4225258 - DescDet11
4225258,Ginecologia,CASAJAR,13-09-2018,"373,77",26,Gama6,Scarlett,cba,Desc7,DescDet11,CASA,9,Setembro,2018,3º (SET-DEZ),4225258 - DescDet11
8687593,Cardiologia,CASARE,18-06-2023,"771,65",34,Gama5,Angelina,JgB,Desc3,DescDet4,CASA,6,Junho,2023,2º (MAI-AGO),8687593 - DescDet4
6872032,Pediatria,CLINTR,01-09-2021,"810,92",172,Gama4,Jennifer,Ikq,Desc6,DescDet6,CLIN,9,Setembro,2021,3º (SET-DEZ),6872032 - DescDet6
6740395,Ginecologia,CASAJAR,13-08-2020,"387,67",21,Gama1,Scarlett,mVj,Desc5,DescDet4,CASA,8,Agosto,2020,2º (MAI-AGO),6740395 - DescDet4
5868570,Ortopedia,CASAMED,12-11-2020,"630,31",114,Gama9,Sandra,OOn,Desc6,DescDet9,CASA,11,Novembro,2020,3º (SET-DEZ),5868570 - DescDet9
9807652,Ginecologia,CLINTA,23-11-2019,"603,53",160,Gama7,Jennifer,Mhq,Desc8,DescDet9,CLIN,11,Novembro,2019,3º (SET-DEZ),9807652 - DescDet9
9807652,Ginecologia,CLINTA,21-07-2020,"404,13",20,Gama7,Jennifer,hYS,Desc8,DescDet9,CLIN,7,Julho,2020,2º (MAI-AGO),9807652 - DescDet9
8687593,Cardiologia,CASARE,26-01-2019,"287,62",84,Gama5,Angelina,DUI,Desc3,DescDet4,CASA,1,Janeiro,2019,1º (JAN-ABR),8687593 - DescDet4
1713965,Pediatria,CLINTOPS,20-08-2023,"228,92",115,Gama6,Julia,cwR,Desc11,DescDet6,CLIN,8,Agosto,2023,2º (MAI-AGO),1713965 - DescDet6
6022768,Ortopedia,CLINTAL,01-02-2019,"889,67",42,Gama4,Charlize,cEX,Desc9,DescDet6,CLIN,2,Fevereiro,2019,1º (JAN-ABR),6022768 - DescDet6
6319300,Cardiologia,CASARE,27-08-2021,"460,58",75,Gama3,Keira,xdc,Desc8,DescDet1,CASA,8,Agosto,2021,2º (MAI-AGO),6319300 - DescDet1
6872032,Pediatria,CLINTR,28-12-2019,"686,53",42,Gama4,Jennifer,ZfK,Desc6,DescDet6,CLIN,12,Dezembro,2019,3º (SET-DEZ),6872032 - DescDet6
4225258,Ginecologia,CASAJAR,18-04-2019,"756,67",125,Gama6,Scarlett,iyd,Desc7,DescDet11,CASA,4,Abril,2019,1º (JAN-ABR),4225258 - DescDet11
6740395,Ginecologia,CASAJAR,23-10-2021,"891,2",18,Gama1,Scarlett,Kqo,Desc5,DescDet4,CASA,10,Outubro,2021,3º (SET-DEZ),6740395 - DescDet4
3295001,Ortopedia,CLINTAL,16-12-2021,"726,47",126,Gama8,Emma,klG,Desc2,DescDet3,CLIN,12,Dezembro,2021,3º (SET-DEZ),3295001 - DescDet3
6740395,Ginecologia,CASAJAR,21-08-2020,"278,33",50,Gama1,Scarlett,YEp,Desc5,DescDet4,CASA,8,Agosto,2020,2º (MAI-AGO),6740395 - DescDet4
2983639,Cardiologia,CASAJAR,06-03-2018,"311,02",36,Gama8,Kate,Mud,Desc8,DescDet6,CASA,3,Março,2018,1º (JAN-ABR),2983639 - DescDet6
6872032,Pediatria,CLINTR,29-12-2020,"908,74",146,Gama4,Jennifer,XCF,Desc6,DescDet6,CLIN,12,Dezembro,2020,3º (SET-DEZ),6872032 - DescDet6
4225258,Ginecologia,CASAJAR,18-11-2020,"860,51",13,Gama6,Scarlett,LXd,Desc7,DescDet11,CASA,11,Novembro,2020,3º (SET-DEZ),4225258 - DescDet11
1713965,Pediatria,CLINTOPS,01-05-2020,"918,62",164,Gama6,Julia,dxY,Desc11,DescDet6,CLIN,5,Maio,2020,2º (MAI-AGO),1713965 - DescDet6
6872032,Pediatria,CLINTR,31-03-2021,"443,25",42,Gama4,Jennifer,oyK,Desc6,DescDet6,CLIN,3,Março,2021,1º (JAN-ABR),6872032 - DescDet6
4225258,Ginecologia,CASAJAR,09-02-2022,"741,49",65,Gama6,Scarlett,FQw,Desc7,DescDet11,CASA,2,Fevereiro,2022,1º (JAN-ABR),4225258 - DescDet11
9807652,Ginecologia,CLINTA,15-12-2019,"849,35",25,Gama7,Jennifer,Wze,Desc8,DescDet9,CLIN,12,Dezembro,2019,3º (SET-DEZ),9807652 - DescDet9
8687593,Cardiologia,CASARE,01-08-2021,"280,7",114,Gama5,Angelina,uWb,Desc3,DescDet4,CASA,8,Agosto,2021,2º (MAI-AGO),8687593 - DescDet4
6525808,Outros,CLINTA,09-08-2021,"111,58",83,Gama2,Julia,KAz,Desc1,DescDet5,CLIN,8,Agosto,2021,2º (MAI-AGO),6525808 - DescDet5
2983639,Cardiologia,CASAJAR,16-12-2019,"916,37",88,Gama8,Kate,qUH,Desc8,DescDet6,CASA,12,Dezembro,2019,3º (SET-DEZ),2983639 - DescDet6
6525808,Outros,CLINTA,31-07-2018,"151,18",96,Gama2,Julia,gBb,Desc1,DescDet5,CLIN,7,Julho,2018,2º (MAI-AGO),6525808 - DescDet5
6525808,Outros,CLINTA,11-12-2022,"133,94",173,Gama2,Julia,ZHl,Desc1,DescDet5,CLIN,12,Dezembro,2022,3º (SET-DEZ),6525808 - DescDet5
3322966,Pediatria,CLINTAL,23-05-2019,"147,17",44,Gama3,Scarlett,Ybh,Desc2,DescDet3,CLIN,5,Maio,2019,2º (MAI-AGO),3322966 - DescDet3
5868570,Ortopedia,CASAMED,09-05-2019,"838,68",192,Gama9,Sandra,AgV,Desc6,DescDet9,CASA,5,Maio,2019,2º (MAI-AGO),5868570 - DescDet9
2202126,Outros,CASARE,14-01-2018,"629,78",139,Gama8,Meryl,jNm,Desc9,DescDet8,CASA,1,Janeiro,2018,1º (JAN-ABR),2202126 - DescDet8
1713965,Pediatria,CLINTOPS,25-12-2022,"159,37",122,Gama6,Julia,bnl,Desc11,DescDet6,CLIN,12,Dezembro,2022,3º (SET-DEZ),1713965 - DescDet6
0402501,Ginecologia,CASAJAR,26-10-2023,"499,03",123,Gama1,Keira,dTU,Desc5,DescDet1,CASA,10,Outubro,2023,3º (SET-DEZ),0402501 - DescDet1
1713965,Pediatria,CLINTOPS,22-09-2019,"202,56",75,Gama6,Julia,Zfl,Desc11,DescDet6,CLIN,9,Setembro,2019,3º (SET-DEZ),1713965 - DescDet6
6319300,Cardiologia,CASARE,16-05-2022,"103,2",192,Gama3,Keira,cJF,Desc8,DescDet1,CASA,5,Maio,2022,2º (MAI-AGO),6319300 - DescDet1
8687593,Cardiologia,CASARE,23-04-2019,"946,46",11,Gama5,Angelina,XiO,Desc3,DescDet4,CASA,4,Abril,2019,1º (JAN-ABR),8687593 - DescDet4
2983639,Cardiologia,CASAJAR,31-12-2018,"868,25",90,Gama8,Kate,JIr,Desc8,DescDet6,CASA,12,Dezembro,2018,3º (SET-DEZ),2983639 - DescDet6
6525808,Outros,CLINTA,22-12-2022,"578,53",128,Gama2,Julia,Uby,Desc1,DescDet5,CLIN,12,Dezembro,2022,3º (SET-DEZ),6525808 - DescDet5
6525808,Outros,CLINTA,25-05-2023,"140,37",196,Gama2,Julia,MDf,Desc1,DescDet5,CLIN,5,Maio,2023,2º (MAI-AGO),6525808 - DescDet5
8687593,Cardiologia,CASARE,04-05-2018,"574,05",151,Gama5,Angelina,Zbv,Desc3,DescDet4,CASA,5,Maio,2018,2º (MAI-AGO),8687593 - DescDet4
6022768,Ortopedia,CLINTAL,12-06-2022,"984,16",186,Gama4,Charlize,pzk,Desc9,DescDet6,CLIN,6,Junho,2022,2º (MAI-AGO),6022768 - DescDet6
6740395,Ginecologia,CASAJAR,14-05-2020,"307,58",107,Gama1,Scarlett,pAI,Desc5,DescDet4,CASA,5,Maio,2020,2º (MAI-AGO),6740395 - DescDet4
6872032,Pediatria,CLINTR,13-12-2021,"729,12",74,Gama4,Jennifer,Rno,Desc6,DescDet6,CLIN,12,Dezembro,2021,3º (SET-DEZ),6872032 - DescDet6
6872032,Pediatria,CLINTR,05-09-2023,"350,81",179,Gama4,Jennifer,Okr,Desc6,DescDet6,CLIN,9,Setembro,2023,3º (SET-DEZ),6872032 - DescDet6
3322966,Pediatria,CLINTAL,01-08-2023,"401,59",92,Gama3,Scarlett,BLk,Desc2,DescDet3,CLIN,8,Agosto,2023,2º (MAI-AGO),3322966 - DescDet3
1713965,Pediatria,CLINTOPS,29-05-2018,"892,7",183,Gama6,Julia,xtY,Desc11,DescDet6,CLIN,5,Maio,2018,2º (MAI-AGO),1713965 - DescDet6
5868570,Ortopedia,CASAMED,21-04-2022,"640,12",123,Gama9,Sandra,Dho,Desc6,DescDet9,CASA,4,Abril,2022,1º (JAN-ABR),5868570 - DescDet9
4225258,Ginecologia,CASAJAR,31-10-2020,"261,74",178,Gama6,Scarlett,ZRE,Desc7,DescDet11,CASA,10,Outubro,2020,3º (SET-DEZ),4225258 - DescDet11
8687593,Cardiologia,CASARE,16-07-2023,"714,65",80,Gama5,Angelina,oEi,Desc3,DescDet4,CASA,7,Julho,2023,2º (MAI-AGO),8687593 - DescDet4
6319300,Cardiologia,CASARE,03-11-2021,"659,47",129,Gama3,Keira,uoM,Desc8,DescDet1,CASA,11,Novembro,2021,3º (SET-DEZ),6319300 - DescDet1
6525808,Outros,CLINTA,19-10-2021,"307,1",40,Gama2,Julia,WKc,Desc1,DescDet5,CLIN,10,Outubro,2021,3º (SET-DEZ),6525808 - DescDet5
0402501,Ginecologia,CASAJAR,12-10-2020,"931,12",176,Gama1,Keira,Lzb,Desc5,DescDet1,CASA,10,Outubro,2020,3º (SET-DEZ),0402501 - DescDet1
3322966,Pediatria,CLINTAL,11-12-2018,"735,65",22,Gama3,Scarlett,fVe,Desc2,DescDet3,CLIN,12,Dezembro,2018,3º (SET-DEZ),3322966 - DescDet3
2202126,Outros,CASARE,20-08-2022,"670,02",173,Gama8,Meryl,xVP,Desc9,DescDet8,CASA,8,Agosto,2022,2º (MAI-AGO),2202126 - DescDet8
1713965,Pediatria,CLINTOPS,20-03-2021,"475,44",22,Gama6,Julia,FYb,Desc11,DescDet6,CLIN,3,Março,2021,1º (JAN-ABR),1713965 - DescDet6
0402501,Ginecologia,CASAJAR,10-04-2021,"179,67",66,Gama1,Keira,faq,Desc5,DescDet1,CASA,4,Abril,2021,1º (JAN-ABR),0402501 - DescDet1
6319300,Cardiologia,CASARE,24-06-2019,"793,28",185,Gama3,Keira,KPr,Desc8,DescDet1,CASA,6,Junho,2019,2º (MAI-AGO),6319300 - DescDet1
6319300,Cardiologia,CASARE,30-01-2020,"454,52",179,Gama3,Keira,QMT,Desc8,DescDet1,CASA,1,Janeiro,2020,1º (JAN-ABR),6319300 - DescDet1
8687593,Cardiologia,CASARE,05-12-2019,"580,41",126,Gama5,Angelina,Oym,Desc3,DescDet4,CASA,12,Dezembro,2019,3º (SET-DEZ),8687593 - DescDet4
5868570,Ortopedia,CASAMED,19-01-2022,"678,43",175,Gama9,Sandra,mxK,Desc6,DescDet9,CASA,1,Janeiro,2022,1º (JAN-ABR),5868570 - DescDet9
6319300,Cardiologia,CASARE,29-04-2021,"560,66",142,Gama3,Keira,uwU,Desc8,DescDet1,CASA,4,Abril,2021,1º (JAN-ABR),6319300 - DescDet1
4225258,Ginecologia,CASAJAR,10-01-2019,"829,7",63,Gama6,Scarlett,LZy,Desc7,DescDet11,CASA,1,Janeiro,2019,1º (JAN-ABR),4225258 - DescDet11
3322966,Pediatria,CLINTAL,04-07-2021,"226,3",15,Gama3,Scarlett,RSI,Desc2,DescDet3,CLIN,7,Julho,2021,2º (MAI-AGO),3322966 - DescDet3
9807652,Ginecologia,CLINTA,31-10-2019,"223,39",107,Gama7,Jennifer,PEI,Desc8,DescDet9,CLIN,10,Outubro,2019,3º (SET-DEZ),9807652 - DescDet9
3295001,Ortopedia,CLINTAL,01-02-2022,"671,67",160,Gama8,Emma,zIe,Desc2,DescDet3,CLIN,2,Fevereiro,2022,1º (JAN-ABR),3295001 - DescDet3
9807652,Ginecologia,CLINTA,29-01-2020,"567,92",121,Gama7,Jennifer,VYL,Desc8,DescDet9,CLIN,1,Janeiro,2020,1º (JAN-ABR),9807652 - DescDet9
6022768,Ortopedia,CLINTAL,11-04-2022,"413,91",76,Gama4,Charlize,oSn,Desc9,DescDet6,CLIN,4,Abril,2022,1º (JAN-ABR),6022768 - DescDet6
2983639,Cardiologia,CASAJAR,16-11-2019,"985,73",79,Gama8,Kate,aqG,Desc8,DescDet6,CASA,11,Novembro,2019,3º (SET-DEZ),2983639 - DescDet6
2202126,Outros,CASARE,08-06-2020,"784,93",70,Gama8,Meryl,qAW,Desc9,DescDet8,CASA,6,Junho,2020,2º (MAI-AGO),2202126 - DescDet8
6740395,Ginecologia,CASAJAR,12-11-2023,"372,79",130,Gama1,Scarlett,lef,Desc5,DescDet4,CASA,11,Novembro,2023,3º (SET-DEZ),6740395 - DescDet4
6872032,Pediatria,CLINTR,19-12-2019,"512,98",121,Gama4,Jennifer,ruO,Desc6,DescDet6,CLIN,12,Dezembro,2019,3º (SET-DEZ),6872032 - DescDet6
6872032,Pediatria,CLINTR,17-03-2020,"727,67",113,Gama4,Jennifer,Fpz,Desc6,DescDet6,CLIN,3,Março,2020,1º (JAN-ABR),6872032 - DescDet6
9807652,Ginecologia,CLINTA,04-07-2018,"330,79",60,Gama7,Jennifer,xyq,Desc8,DescDet9,CLIN,7,Julho,2018,2º (MAI-AGO),9807652 - DescDet9
2983639,Cardiologia,CASAJAR,26-05-2018,"512,2",173,Gama8,Kate,FoO,Desc8,DescDet6,CASA,5,Maio,2018,2º (MAI-AGO),2983639 - DescDet6
8687593,Cardiologia,CASARE,07-01-2020,"103,37",194,Gama5,Angelina,DST,Desc3,DescDet4,CASA,1,Janeiro,2020,1º (JAN-ABR),8687593 - DescDet4
6740395,Ginecologia,CASAJAR,25-04-2018,"412,73",109,Gama1,Scarlett,tVU,Desc5,DescDet4,CASA,4,Abril,2018,1º (JAN-ABR),6740395 - DescDet4
9807652,Ginecologia,CLINTA,10-02-2023,"746,03",38,Gama7,Jennifer,FcX,Desc8,DescDet9,CLIN,2,Fevereiro,2023,1º (JAN-ABR),9807652 - DescDet9
5868570,Ortopedia,CASAMED,14-04-2018,"166,29",155,Gama9,Sandra,Lnt,Desc6,DescDet9,CASA,4,Abril,2018,1º (JAN-ABR),5868570 - DescDet9
1713965,Pediatria,CLINTOPS,07-11-2019,"845,39",165,Gama6,Julia,bwe,Desc11,DescDet6,CLIN,11,Novembro,2019,3º (SET-DEZ),1713965 - DescDet6
8687593,Cardiologia,CASARE,23-07-2018,"998,08",84,Gama5,Angelina,pHx,Desc3,DescDet4,CASA,7,Julho,2018,2º (MAI-AGO),8687593 - DescDet4
6740395,Ginecologia,CASAJAR,09-09-2020,"132,7",172,Gama1,Scarlett,rIg,Desc5,DescDet4,CASA,9,Setembro,2020,3º (SET-DEZ),6740395 - DescDet4
3295001,Ortopedia,CLINTAL,05-11-2019,"413,97",112,Gama8,Emma,psX,Desc2,DescDet3,CLIN,11,Novembro,2019,3º (SET-DEZ),3295001 - DescDet3
5868570,Ortopedia,CASAMED,30-10-2020,"593,63",76,Gama9,Sandra,QnJ,Desc6,DescDet9,CASA,10,Outubro,2020,3º (SET-DEZ),5868570 - DescDet9
3295001,Ortopedia,CLINTAL,03-08-2022,"290,88",181,Gama8,Emma,meM,Desc2,DescDet3,CLIN,8,Agosto,2022,2º (MAI-AGO),3295001 - DescDet3
2202126,Outros,CASARE,31-10-2021,"801,78",156,Gama8,Meryl,dXo,Desc9,DescDet8,CASA,10,Outubro,2021,3º (SET-DEZ),2202126 - DescDet8
6022768,Ortopedia,CLINTAL,21-02-2020,"320,06",193,Gama4,Charlize,WyD,Desc9,DescDet6,CLIN,2,Fevereiro,2020,1º (JAN-ABR),6022768 - DescDet6
6740395,Ginecologia,CASAJAR,06-11-2018,"875,82",141,Gama1,Scarlett,FFj,Desc5,DescDet4,CASA,11,Novembro,2018,3º (SET-DEZ),6740395 - DescDet4
6525808,Outros,CLINTA,18-08-2020,"489,39",165,Gama2,Julia,MCi,Desc1,DescDet5,CLIN,8,Agosto,2020,2º (MAI-AGO),6525808 - DescDet5
3322966,Pediatria,CLINTAL,04-03-2021,"936,88",197,Gama3,Scarlett,iDd,Desc2,DescDet3,CLIN,3,Março,2021,1º (JAN-ABR),3322966 - DescDet3
9807652,Ginecologia,CLINTA,17-06-2022,"644,19",100,Gama7,Jennifer,VoZ,Desc8,DescDet9,CLIN,6,Junho,2022,2º (MAI-AGO),9807652 - DescDet9
6525808,Outros,CLINTA,24-05-2022,"656,86",135,Gama2,Julia,AlZ,Desc1,DescDet5,CLIN,5,Maio,2022,2º (MAI-AGO),6525808 - DescDet5
9807652,Ginecologia,CLINTA,03-09-2018,"361,19",73,Gama7,Jennifer,sTW,Desc8,DescDet9,CLIN,9,Setembro,2018,3º (SET-DEZ),9807652 - DescDet9
1713965,Pediatria,CLINTOPS,26-09-2022,"225,56",193,Gama6,Julia,GPn,Desc11,DescDet6,CLIN,9,Setembro,2022,3º (SET-DEZ),1713965 - DescDet6
6022768,Ortopedia,CLINTAL,07-10-2020,"601,93",133,Gama4,Charlize,Pzh,Desc9,DescDet6,CLIN,10,Outubro,2020,3º (SET-DEZ),6022768 - DescDet6
6022768,Ortopedia,CLINTAL,20-02-2020,"988,69",95,Gama4,Charlize,VQM,Desc9,DescDet6,CLIN,2,Fevereiro,2020,1º (JAN-ABR),6022768 - DescDet6
2983639,Cardiologia,CASAJAR,20-10-2019,"772,3",79,Gama8,Kate,ANY,Desc8,DescDet6,CASA,10,Outubro,2019,3º (SET-DEZ),2983639 - DescDet6
4225258,Ginecologia,CASAJAR,01-11-2022,"225,94",136,Gama6,Scarlett,Ppe,Desc7,DescDet11,CASA,11,Novembro,2022,3º (SET-DEZ),4225258 - DescDet11
3295001,Ortopedia,CLINTAL,05-06-2021,"479,97",11,Gama8,Emma,tVY,Desc2,DescDet3,CLIN,6,Junho,2021,2º (MAI-AGO),3295001 - DescDet3
2202126,Outros,CASARE,13-03-2019,"309,5",190,Gama8,Meryl,Amt,Desc9,DescDet8,CASA,3,Março,2019,1º (JAN-ABR),2202126 - DescDet8
0402501,Ginecologia,CASAJAR,27-09-2019,"998,83",22,Gama1,Keira,Ccy,Desc5,DescDet1,CASA,9,Setembro,2019,3º (SET-DEZ),0402501 - DescDet1
1713965,Pediatria,CLINTOPS,29-05-2023,"760,1",148,Gama6,Julia,QtV,Desc11,DescDet6,CLIN,5,Maio,2023,2º (MAI-AGO),1713965 - DescDet6
2983639,Cardiologia,CASAJAR,22-03-2019,"420,38",70,Gama8,Kate,xYC,Desc8,DescDet6,CASA,3,Março,2019,1º (JAN-ABR),2983639 - DescDet6
9807652,Ginecologia,CLINTA,01-01-2020,"125,9",87,Gama7,Jennifer,XKV,Desc8,DescDet9,CLIN,1,Janeiro,2020,1º (JAN-ABR),9807652 - DescDet9
4225258,Ginecologia,CASAJAR,05-12-2020,"755,63",69,Gama6,Scarlett,xnQ,Desc7,DescDet11,CASA,12,Dezembro,2020,3º (SET-DEZ),4225258 - DescDet11
